ID,Created_at,Location,text
154,5/3/2011 19:36,42.23393 93.33765,There's nothing like getting that passport stamped and walking on American soil knowing you made it back safely!
154,5/7/2011 19:36,42.17702 93.47425,My American Dreams Stop At The Ceiling Suffocating Me Will You Be There Resuscitating Me ?
154,5/10/2011 19:36,42.23245 93.35123,Why Does Every Fone Convo I Have Some How Turn Into American Idol.?..Everybodie wanna start singin..Lol Smh
154,5/20/2011 19:36,42.27933 93.5058,they're laughing until fainting HAHAHAAAAA just kidding'
154,5/5/2011 19:36,42.25869 93.4375,vou assistir American Pie
154,5/3/2011 19:36,42.2466 93.44549,Girl singing 'God Bless America' during the 7th inning stretch thinks she's auditioning for 'American Idol.'
154,5/2/2011 19:36,42.23776 93.34683,Chan just got through #1st round of American Idol auditions!
154,5/3/2011 19:36,42.23481 93.33765,Recent study says 1 in 5 Americans play golf while 1 in 4 #scrapbook - in other words  more ppl use a Cricut than use a Caddie.
158,5/10/2011 4:37,42.16847 93.3029,Hold on.   Time out.  Is digidoo performing at doodleHopper?    WOoooooow
158,4/30/2011 4:37,42.23717 93.31009,Loool Big brother's lie detector test is wack jor
158,5/18/2011 4:37,42.21889 93.25617,Proof that #Schumacher is The Stig. Tried to take #Barrichello out today after beating his lap time on #topgear. #f1
158,5/12/2011 4:37,42.21358 93.34604,And Jesus answered him  saying  It is written  That man shall not live by bread alone  but by every word of God. Luke 4:4
158,5/20/2011 4:37,42.23511 93.33365,With every move  I die. I have destroyed our love; it's gone. Payback is sick. It's all my fault.
158,5/2/2011 4:37,42.24601 93.32567,One thing yu don't do is ignor me...#subtweet
158,5/5/2011 4:37,42.23511 93.5074,if what you have is really love  then i dont EVER wanna be in love. i refuse. #shoutoutstodisfunctional
158,5/19/2011 4:37,42.22832 93.37959,Hy is nog steeds boos omdat ik hem beledigt had #flikker
158,5/20/2011 4:37,42.22066 93.37479,WTF is Actually Mario Bross??:D xD
158,4/30/2011 4:37,42.25722 93.48583,Is it possible for people to have a case of the Sundays?
158,5/8/2011 4:37,42.23334 93.36081,The problem with getting a great night's sleep in the summer is that I wake up and things in the #BB12 house are not where I left them.
158,5/15/2011 4:37,42.18705 93.47545,wieniig is weinig. wienig klinkt echt stom. he bah  is die tweet weer verpest...
158,5/12/2011 4:37,42.20916 93.41793,Long weekend is coming!
158,5/9/2011 4:37,42.27078 93.51818,summer is so boring when there's nothing to do.
159,5/9/2011 18:12,42.23923 93.33246,AT&T should be blasting out a 3G signal everywhere. Is it too hard to upgrade the trans ponders on their towers?
159,5/20/2011 18:14,42.18587 93.37959,Success is the ability to go from one failure to another without losing enthusiasm.
159,5/9/2011 18:14,42.22331 93.27135,2 mc griddles  a sweet tea w/lemon & a bottle of water is the move ;).
159,5/12/2011 18:15,42.22331 93.33725,'It seems strange/ how we used to wait for letters to arrive/ but what's stranger still/ is how something so small can keep you alive' #
159,5/11/2011 18:16,42.17584 93.46027,Dude  That 3d cam in your background is huge. Can't wait to see the action you guys got lol
159,5/16/2011 18:18,42.23982 93.26695,is going to see Toy Story 3 on Tuesday whether Mooz likes it or not. xD
159,5/10/2011 18:20,42.241 93.32806,WTF is a fried chicken flu?
159,5/17/2011 18:26,42.26547 93.42472,Dulu gw boker sambil ngelamun. Sekarang megang hape smbil ngetwit. This is 'THE AMAZING OF TECHNOLOGY'
159,5/17/2011 18:27,42.2413 93.25577,JYP's No love no more is playing now xD
159,5/9/2011 18:27,42.21417 93.33805,The one thing I hate  is to be ignored. If im speaking to you  respond. If im trying to speak to you  acknowledge.
159,5/9/2011 18:28,42.21299 93.54295,Niemand is zo lief? Dan sterf.
159,4/30/2011 18:28,42.29732 93.52777,I went around this weekend giving everyone a spirit animal.  Apparently mine is a bunny.
159,5/20/2011 18:31,42.21889 93.39636,NE1fm 102.5 is playing : After Dark by Count and Sinden #nowplaying
159,5/1/2011 18:32,42.25958 93.51938,now all i need is a conclusion. YOU CAN DO IT KATHLEEN!
161,5/13/2011 8:15,42.23098 93.54734,I LIKE YOU! Now the real question is... DO YOU LIKE ME?
161,5/14/2011 8:15,42.21211 93.39916,I am so watching Eat pray love! Why? Because i just saw my future hubby #JamesFranco is going to be in the movie!
161,5/10/2011 8:15,42.23422 93.35123,#boondocks is on some real knowledge...that's why I aint get no chicken when kfc was giving it out lol
161,5/16/2011 8:15,42.21329 93.3688,#love is something very special.
161,5/19/2011 8:15,42.22508 93.33166,my male best friends motto is ; 'bros & SASHA over hoes' LMFAO ilh*
161,5/14/2011 8:15,42.22243 93.54694,Aw the way my dad be calline   trippin is so cute. I can't even deny !
161,5/20/2011 8:15,42.24189 93.35602,If our God is for us  then who could ever stop us  and if our God is with us  then what could stand agaisnt? =)
161,5/11/2011 8:15,42.24366 93.35682,life is enjoy .just do it what ever other think just do what u like .  like me
161,5/15/2011 8:15,42.23776 93.32846,My birthday is in 11 days people this is great.
161,5/3/2011 8:15,42.28346 93.38997,Grr . Lmfao i hatee that i totallyy likee my 'best friend'   i know he knows it too  my biggest fear is losinqq him . why do i treat him
161,5/8/2011 8:15,42.25398 93.52617,what is the hypee about - #boondocks .. bout 2 watch it
161,5/18/2011 8:15,42.28375 93.37,Your Love by nicki minaj is my fav song rite now:)
161,5/14/2011 8:16,42.21181 93.32407,I really wanna text dude number 1 but might just text dude number 2....might even text dude number 5 bc life is boring #bored
163,5/20/2011 18:18,42.20533 93.37759,She has caught the flu I hate this
163,5/6/2011 20:34,42.22596 93.55413,Sookie kick her a$$!!!! #trueblood
163,5/14/2011 20:34,42.20503 93.33325,Catching up on duh #TrueBlood I missed . .
163,5/3/2011 20:34,42.21329 93.34044,#Entourage and #TrueBlood on #HBO is finally worth watching this season.
163,5/1/2011 20:35,42.2124 93.37879,so far this is a very tame episode of #trueblood...hmmmmmm
163,5/4/2011 20:35,42.16611 93.36561,Yeah Sookie! Go for the werewolf instead of the vampire! #TrueBlood
163,5/18/2011 20:35,42.20886 93.3736,Omfg. #TrueBlood. Wow. #icanteven
163,5/16/2011 20:35,42.20415 93.35243,Okay  #TrueBlood time! Gotta atch the rest of this Ultimate Catch Episode later.... #deathtoLauricesweave
163,5/13/2011 20:35,42.18822 93.31249,Maybe its just me but Anna Paquin is not a pretty girl. #trueblood
163,5/11/2011 20:35,42.20798 93.38039,Watching  #TrueBlood again..
163,5/4/2011 20:35,42.16611 93.46306,This is all a huge metaphor for domestic abuse. Get real life out of my #trueblood !
163,5/16/2011 20:35,42.25781 93.40355,Maybe you can flirt some sense into her!
163,5/9/2011 20:35,42.22272 93.5066,I'm watching  #trueblood right now.
163,5/14/2011 20:35,42.16906 93.4387,omfg  sookeh  get rid of beel already  fffs. #trueblood
165,5/19/2011 19:51,42.19435 93.45003,this ab pain had me down for the count just wanna go to sleep
165,5/16/2011 9:03,42.2354 93.34244,if you see her recent tweets it DOES seem legit....she's been talking about Arcade Fire for a while lol....so idk.... :)
165,5/5/2011 10:59,42.20709 93.37479,Sittin here by the fire all by my lonesome self :(..goin home tmrw. i love you matt.
165,5/15/2011 14:46,42.2528 93.44629,Fire on the 15
165,5/7/2011 14:52,42.23864 93.27015,#nowplaying Soul on Fire - Gugun Blues Shelter
165,5/9/2011 13:50,42.23186 93.55093,you belong to me  I belong to you  fire from my heart ...
165,4/30/2011 19:41,42.25221 93.54215,This is ridiculous. Okayy time to watch Harry Potter and the Goblet of Fire
165,5/20/2011 2:43,42.19435 93.45003,this bad case of diarrhea is making me crazy and need medicine
165,5/13/2011 12:08,42.18469 93.33206,Brunch at Ivy's. There's a party in my tummy! So yummy! So yummy!
165,5/12/2011 12:09,42.2298 93.33925,The dog is wearing an MXPX bandana.
165,5/14/2011 12:10,42.22479 93.33645,Oh sweet mother  my head hurts.
165,5/18/2011 12:11,42.21299 93.34723,*bang* You lose  spidermonkey.
165,5/2/2011 12:12,42.21329 93.32007,My entire head is covered in foil. At least the government can't read my thoughts for the time being.
166,5/10/2011 21:28,42.25751 93.43071,Hill running is one of life's simple  masochistic pleasures.
166,4/30/2011 21:28,42.19707 93.42312,LIL BABY KAMRYN IS JUST TOO CUTE... GLAD ITS NOT MY CHILD...AHAHA
166,5/3/2011 21:28,42.17997 93.41993,Don't judge a man by his actions... for the worth of a man is in his mind and his heart...
166,5/7/2011 21:28,42.26488 93.37719,My holiday is official over :(. So what's the new destination?? Tell me!!
166,5/17/2011 21:28,42.28788 93.52897,just had lunch with chels :)  but ugh there is still stuff that needs to be fix and hopefully they will happen like asap
166,5/10/2011 21:28,42.16729 93.38997,Love is about taking risks! You have to go thru the bad to appreciate the good:)!!
166,5/1/2011 21:28,42.23628 93.3712,At the #3horserace #manchustings I thought; Ed M is really Libdem  Dav M is a tory and only Andy Burnham is true Labour #labourleader
166,4/30/2011 21:28,42.25692 93.34124,Okay. What's your standards? How many people is too much?
166,5/20/2011 21:28,42.22685 93.30889,Appear offline is probably my favourite feature on msn (:
166,5/3/2011 21:28,42.24542 93.33805,love is a risk..u gta experience the bad n order to appreciate the good
166,5/1/2011 21:28,42.24542 93.34284,Scanning photos for a friend. Digitizing and uploading photos to a server is a great way to preserve in case of fire  flood  or hurrican
166,5/10/2011 21:28,42.22862 93.33126,Zei is volgens mij ook zo elastisch in bed #wildendromen
166,5/1/2011 21:28,42.19058 93.45587,hokey pokey is the best dance ever
167,5/17/2011 17:32,42.21918 93.41913,I can't believe this terrible truck accident truck drivers need to drive better
167,5/1/2011 6:17,42.2068 93.34883,When he looks at her/ he sometimes forgets to breathe/ so lovely is she. #haiku
167,5/12/2011 6:17,42.27137 93.55653,climate is just cool................fog is on glance......................n party is on rock
167,5/3/2011 6:17,42.23658 93.33206,whoa $150 ticket in GA if u text and drive??? that is HIGH!
167,5/15/2011 6:17,42.27137 93.27175,Driving at night is like doing car racing haha
167,5/9/2011 6:17,42.19589 93.38478,Please reveal to your bride today that Sunday is not the sabbath. Draw them out of the lies Father!!
167,5/13/2011 6:17,42.17083 93.43151,Chrome and ceramic it is!
167,5/9/2011 6:17,42.27845 93.24379,Having coffee while watching In Touch of Charles Stanley  opening lyrics 'No matter may come out of it  my Life is in Your Hands'.
167,5/3/2011 6:17,42.24985 93.30969,am not convinced that aiba's magical song is all that magical/ mageekaru~ lol
167,5/6/2011 6:17,42.25132 93.4359,Is 100% tired does anyone sleep in around here?
167,5/17/2011 6:17,42.20739 93.26855,My BB is f'in up a little  think it mite have something to do wit the drops of paint all over it......argh
167,5/18/2011 6:17,42.24277 93.33126,she is one of the kind girl. :)
167,5/8/2011 6:17,42.2755 93.54055,twist and shout is hilarious! hahahaha
169,5/19/2011 16:26,42.18787 93.46394,need a stomach doctor I am throwing up
169,5/4/2011 21:26,42.24955 93.33246,My radio alarm clock woke me up with a Trojan Fire and Ice condom ad. Lol.
169,5/5/2011 21:24,42.22596 93.38757,JRbeats can you send me some more fire to my email
169,5/8/2011 19:55,42.26606 93.4379,Red Bull on fire! Won a few Gold at the X Games including AF67 and now a win for Webber? Sweet.
169,5/7/2011 15:40,42.24307 93.29291,Serious Jones ' Hip Hop aint dead its just taking a rest/Esco know sleep is the cousin of death'  OMG FIRE!!!!
169,5/5/2011 19:33,42.1838 93.45947,ok. ok. im sry but.. the latest tweet by BreakingNews jst made me think of sum1 catching on fire cuz they was ashy&hot *proudfamily*
169,5/7/2011 15:05,42.22361 93.39037,Is pulling over to make way for police and fire trucks socialism? Somehow  I think it must be. Why should the state intervene to help?
169,5/20/2011 13:58,42.18787 93.46394,if anyone needs me I will be at home this abs that feel on fire is killing me
169,4/30/2011 16:49,42.21771 93.5058,So exhausted from work.
169,5/10/2011 16:49,42.22125 93.34803,Amazon  you ruined my night.
169,5/14/2011 16:50,42.26547 93.22062,Liszt's 'Un Sospiro' is all I've ever wanted from music.
169,5/2/2011 16:50,42.21004 93.36201,OH: 'So non-Jewish musical Seinfeld?'
169,5/9/2011 16:50,42.21093 93.39436,AT&T has a monopoly on the iPhone  but incompetence in the telecom industry is more equitably distributed.
169,5/15/2011 16:51,42.17791 93.48623,I call this tweet 'Girls I Should Have Slept with but Didn't'
170,5/7/2011 13:23,42.2183 93.38837,just finished my work out. yup at home. dancing is my life. . =)
170,5/9/2011 13:23,42.20651 93.35842,I'm wearing 3 layers of clothing in the gym  including a fully zipped up track suit. Prevention is always the best.
170,5/4/2011 13:26,42.21918 93.24419,er is geen eten dus ontbijt ik met een koekje  ziek of niet
170,5/17/2011 13:26,42.21977 93.36201,I am in misery. there aint nobody to comfort me. y won't u answer me  the silence is slowly killen me.
170,5/7/2011 13:26,42.23481 93.33485,the new #BMW 5-series is sick!
170,5/9/2011 13:26,42.29437 93.32127,tripadvisor traveler's guide is perfect !!!
170,4/30/2011 13:26,42.23334 93.35362,Hubby keeps wielding scissors 'just to tidy those bits up'. THEN got his bloody penknife out in Morrisons to do same! He is man possesse
170,5/4/2011 13:27,42.29172 93.29891,Life is too short to worry about what others say or think about you. So have fun and give them something to talk about!!
170,5/7/2011 13:29,42.28169 93.2342,Quarrel? Nonsense; we have not quarreled. If one is not to get into a rage sometimes  what is the good of being friends?
170,5/4/2011 13:30,42.23275 93.33965,Reading 'Youth' by Coetzee. He asks 'is the truth  happiness  unhappiness or the average of the two?'
170,5/18/2011 13:32,42.23186 93.33166,seriously people who are like 'free chips' 'free stuff' I'm sorry but the answer is no  I really need this job and Id rather not mess it
170,5/7/2011 13:32,42.218 93.35203,This is a bad day. Rawr.
170,5/17/2011 13:32,42.17112 93.44829,GENDUT = CANTIK .. !! BIG IS BEAUTIFUL .. !!
176,5/8/2011 1:52,42.18587 93.54015,lying in bed with lots of pillows watching rebound & drinking hot coco with marshmallows mmm.. life is good
176,5/17/2011 8:11,42.16641 93.56252,If all i do is win  i learn nothing.
176,5/3/2011 19:02,42.20651 93.35323,No 1 is perfect until u fall in luv wit dem
176,5/18/2011 17:39,42.25339 93.38917,itzel is the luckiest sonovabetch at pool.
176,5/20/2011 14:54,42.23569 93.35123,Broke my skull today and my sister is way to panicked...i'm just a bit hyyypeeer :L
176,5/20/2011 2:08,42.21771 93.39317,Oooooh  The Notebook is on...
176,5/16/2011 23:13,42.22095 93.34524,#nowplaying-Therapy... Which is about every kids nightmare  when people are telling that you need to get help but all you want is a hug
176,5/16/2011 23:10,42.2239 93.37799,Zwolle is eigenlijk best #openup.
176,5/13/2011 23:03,42.20975 93.3716,I hate when I go on a long car ride and I take my iPod to listen to music. . And then realize my iPod is about to die. #killer
176,5/18/2011 22:54,42.1723 93.44948,The only one for me is you and you for me  so happpy togetttthhhher
176,5/20/2011 22:53,42.27255 93.40115,My name is Becca and I am a chocoholic!
176,5/8/2011 22:52,42.26135 93.49941,is kinda sad i went to church.....ikr....horrible.
176,5/20/2011 18:07,42.23245 93.36161,My neice is soo spoiiled its crazy she thinx her mom is the only person in this world.
176,5/17/2011 22:19,42.29378 93.29371,LIVE EVERY WEEK LIKE IT'S SHARK WEEK. WHICH IT IS. RIGHT NOW. SHARK WEEK.
181,5/11/2011 3:24,42.24041 93.55812,A poorly written novel is like a nightmare.
181,5/1/2011 3:24,42.21476 93.32686,Have your children read 'The Yearling?' It is a tender story of growing up and getting wiser.  Check it out.
181,5/15/2011 3:24,42.24071 93.3704,Is there really a #twitterjail .? Lmbo
181,5/4/2011 3:24,42.21712 93.39676,T.I n Tiny prove that true luv is blind
181,5/11/2011 3:24,42.23157 93.33405,Oh boy  it's Monday. At least it is a short week.
181,5/15/2011 3:24,42.24955 93.54335,On the train for 3 hours and there are no seats and it is so packed my reservation means nothing. Also  it smells like feet.
181,5/8/2011 3:24,42.21771 93.37759,Gunbound      is   my   lifee
181,5/9/2011 3:24,42.23393 93.3057,I'm drinking #coffee like there is no tomorrow.
181,5/7/2011 3:24,42.21181 93.22541,[Nagios] RECOVERY sunstone-79.dmz.caret.local/apache-ssl-check-cert-sunstone-79.dmz.caret.local-sakai3.caret.cam.ac.uk is OK
181,5/8/2011 3:24,42.23393 93.34284,i hate Mondays - i always stay up entirely way to late the night before then i drag all day monday. today is no exception
181,5/5/2011 3:24,42.24542 93.21223,Have your children read 'The Yearling?' It is a tender story of growing up and getting wiser.  Check it out.
181,5/15/2011 3:24,42.21977 93.22142,is off to work on this Monday!  The RA staff returns in less than a week...summer is officially over!  Happy Monday!
181,5/8/2011 3:24,42.25191 93.44669,It is possible that my rage needs a better outlet than Twitter. It is likely that is will not get one.
181,5/6/2011 3:24,42.20562 93.39317,Learning OpenMP after OpenCL is so easy ;)
183,5/12/2011 10:38,42.26076 93.5074,faz um dia inteiro que something is technically wrong
183,5/15/2011 11:45,42.21122 93.3672,389 tweet nem is figyeltem :)
183,5/3/2011 10:53,42.23717 93.36241,IT IS RAINING AAAARGH. #wantmybeachtimedammit
183,5/8/2011 9:31,42.24041 93.5094,There is no dancing. No dancing for you
183,5/4/2011 11:47,42.21476 93.41473,Experience is a jewel  and it had need be so  for it is often purchased at an infinite rate. ~William Shakespeare
183,5/16/2011 11:26,42.23393 93.34524,watching tv and my sister is taking nap
183,5/4/2011 12:43,42.28729 93.32487,Seems the heat is too much for the ants. I'm finding them only in places where there isn't any food. Maybe they're searching for water.
183,5/18/2011 9:57,42.21122 93.37799,Hicktown is looking extra greasy today  just beaaaautiful
183,4/30/2011 7:49,42.23304 93.33325,#zg10 voor een sociale eenpitter is maarten geen slechte gesprekspartner - misschien juist omdat alle energie van 1 kant komt?
183,5/6/2011 7:13,42.23776 93.35682,so seriously  someone is finally effing awake.  I think I should go take a nap now. Arg.
183,4/30/2011 20:01,42.22272 93.41913,Soho is officially hood the coco cherry mango lady is down here
183,5/13/2011 11:52,42.27579 93.28173,my birthday is in 2 dayss ! OHH YEAAA
183,5/20/2011 8:10,42.22272 93.36241,smoke is in da air
184,5/6/2011 11:39,42.17791 93.23101,Ha-ha! I read Squidward's Suicide five times and now SpongeBob is on.
184,5/13/2011 11:40,42.25486 93.24578,Leah is the only person that makes me happy when I feel obese loveyou poo ;)
184,5/10/2011 11:40,42.22331 93.33086,lol. My mom is talking about a guy she can see me marrying..#wtf. I'm going to have a WIFE :)
184,5/5/2011 11:40,42.20562 93.54694,moms is making empanadas tonight!!!!! Whos Coming over for dinner????
184,5/10/2011 11:43,42.24189 93.32766,Evil Empire released a mixtape comparing Drake to J.Cole.  Heard all the songs but imma still get it just to prove 2 myself J.Cole is be
184,5/4/2011 11:46,42.2239 93.33126,#BreakUpLines: Who the hell is Keisha! & y she just wrote on yo #Wall sayin 'I had a good time last nite WINK FACE!
184,5/4/2011 11:55,42.20798 93.34124,What is this on BET?? I'm giving up on this channel smh
184,5/8/2011 11:56,42.22538 93.38358,I can't believe last of the summer wine is still going. Do people actually watch it.
184,5/12/2011 11:56,42.25751 93.32327,A woman told me yesterday that all you need is a good man  a good horse and a good dog. She did not specify in what order that should be
184,5/9/2011 11:56,42.21535 93.39436,Trying to be a bit productive tonight but all I seem to be doing is pottering about doing not a lot!
184,5/17/2011 12:00,42.27461 93.3001,Adopt the pace of nature; her secret is patience.
184,5/12/2011 12:15,42.22184 93.36401,I see #oneofmyfollowers is bout to go in...put kids to bed for nap time... oh this gone be good
184,5/16/2011 12:16,42.21741 93.34683,Im a man  my word is all i have.
184,5/13/2011 12:17,42.29909 93.52497,life is like a beach chair  when you can afford one
186,5/18/2011 23:08,42.21867 93.39381,about to go to a basketball game at the stadium
186,5/2/2011 15:37,42.20415 93.34324,Playing God
186,4/30/2011 15:37,42.20798 93.42352,Dream Catcher
186,5/12/2011 15:37,42.27108 93.26695,One Man's Trash . . .
186,5/16/2011 15:37,42.20385 93.25777,LETTERS; 'Hot Stuff'
186,5/16/2011 15:37,42.2696 93.33645,Poetry Chronicle
